Дата,Склад,Контрагент,Номенклатура,Количество
2018-01-31,5,address_144,product_5,5
2018-01-31,5,address_144,product_6,5
2018-01-31,5,address_145,product_2,3
2018-01-31,5,address_146,product_0,2
2018-01-31,5,address_146,product_1,2
2018-01-31,5,address_146,product_3,2
2018-01-31,5,address_146,product_6,5
2018-01-31,5,address_146,product_10,1
2018-01-31,5,address_146,product_11,1
2018-01-31,5,address_146,product_13,0
2018-01-31,5,address_146,product_22,6
2018-01-31,5,address_147,product_0,5
2018-01-31,5,address_147,product_1,5
2018-01-31,5,address_147,product_2,5
2018-01-31,5,address_147,product_3,3
2018-01-31,5,address_147,product_10,2
2018-01-31,5,address_147,product_12,2
2018-01-31,5,address_147,product_13,0
2018-01-31,5,address_147,product_22,2
2018-01-31,5,address_147,product_17,2
2018-01-31,5,address_147,product_18,2
2018-01-31,5,address_148,product_0,4
2018-01-31,5,address_148,product_1,5
2018-01-31,5,address_148,product_2,5
2018-01-31,5,address_148,product_4,2
2018-01-31,5,address_148,product_5,1
2018-01-31,5,address_148,product_6,8
2018-01-31,5,address_148,product_7,2
2018-01-31,5,address_148,product_8,2
2018-01-31,5,address_148,product_10,3
2018-01-31,5,address_148,product_22,5
2018-01-31,5,address_148,product_15,2
2018-01-31,5,address_148,product_16,2
2018-01-31,5,address_148,product_17,3
2018-01-31,5,address_148,product_18,1
2018-01-31,5,address_148,product_19,2
2018-01-31,5,address_149,product_0,5
2018-01-31,5,address_149,product_1,7
2018-01-31,5,address_149,product_2,7
2018-01-31,5,address_149,product_3,5
2018-01-31,5,address_149,product_4,2
2018-01-31,5,address_149,product_5,3
2018-01-31,5,address_149,product_6,4
2018-01-31,5,address_149,product_23,2
2018-01-31,5,address_149,product_10,2
2018-01-31,5,address_149,product_11,0
2018-01-31,5,address_149,product_13,4
2018-01-31,5,address_149,product_15,2
2018-01-31,5,address_150,product_1,3
2018-01-31,5,address_150,product_4,2
2018-01-31,5,address_150,product_5,2
2018-01-31,5,address_150,product_12,3
2018-01-31,5,address_150,product_22,3
2018-01-31,5,address_151,product_0,2
2018-01-31,5,address_151,product_1,2
2018-01-31,5,address_151,product_2,2
2018-01-31,5,address_151,product_6,3
2018-01-31,5,address_152,product_0,2
2018-01-31,5,address_152,product_1,3
2018-01-31,5,address_152,product_2,3
2018-01-31,5,address_152,product_3,2
2018-01-31,5,address_152,product_5,2
2018-01-31,5,address_152,product_15,2
2018-01-31,5,address_153,product_0,5
2018-01-31,5,address_153,product_1,3
2018-01-31,5,address_153,product_2,5
2018-01-31,5,address_153,product_3,3
2018-01-31,5,address_153,product_4,2
2018-01-31,5,address_153,product_5,2
2018-01-31,5,address_153,product_6,3
2018-01-31,5,address_153,product_7,1
2018-01-31,5,address_153,product_8,1
2018-01-31,5,address_153,product_11,1
2018-01-31,5,address_153,product_14,1
2018-01-31,5,address_153,product_22,4
2018-01-31,5,address_153,product_15,1
2018-01-31,5,address_153,product_18,1
2018-01-31,5,address_153,product_19,1
2018-01-31,5,address_153,product_20,1
2018-01-31,5,address_153,product_21,1
2018-01-31,5,address_154,product_0,2
2018-01-31,5,address_154,product_1,5
2018-01-31,5,address_154,product_2,5
2018-01-31,5,address_154,product_3,3
2018-01-31,5,address_155,product_0,4
2018-01-31,5,address_155,product_1,5
2018-01-31,5,address_155,product_3,2
2018-01-31,5,address_155,product_5,5
2018-01-31,5,address_155,product_12,3
2018-01-31,5,address_155,product_13,3
2018-01-31,5,address_155,product_14,0
2018-01-31,5,address_155,product_22,0
2018-01-31,5,address_155,product_15,3
2018-01-31,5,address_155,product_17,2
2018-01-31,5,address_156,product_6,8
2018-01-31,5,address_156,product_14,5
2018-01-31,5,address_156,product_22,5
2018-01-31,5,address_156,product_17,2
2018-01-31,5,address_185,product_0,4
2018-01-31,5,address_185,product_1,4
2018-01-31,5,address_185,product_2,4
2018-01-31,5,address_185,product_3,2
2018-01-31,5,address_157,product_1,5
2018-01-31,5,address_157,product_4,2
2018-01-31,5,address_157,product_6,5
2018-01-31,5,address_157,product_10,2
2018-01-31,5,address_157,product_12,5
2018-01-31,5,address_157,product_13,10
2018-01-31,5,address_157,product_17,5
2018-01-31,5,address_157,product_18,3
2018-01-31,5,address_158,product_1,2
2018-01-31,5,address_158,product_3,1
2018-01-31,5,address_158,product_4,1
2018-01-31,5,address_158,product_5,1
2018-01-31,5,address_158,product_10,2
2018-01-31,5,address_158,product_11,2
2018-01-31,5,address_158,product_22,3
2018-01-31,5,address_158,product_20,2
2018-01-31,5,address_158,product_21,2
2018-01-31,5,address_159,product_0,5
2018-01-31,5,address_159,product_1,5
2018-01-31,5,address_159,product_2,5
2018-01-31,5,address_159,product_3,5
2018-01-31,5,address_159,product_4,2
2018-01-31,5,address_159,product_5,2
2018-01-31,5,address_159,product_6,5
2018-01-31,5,address_159,product_15,2
2018-01-31,5,address_161,product_0,10
2018-01-31,5,address_161,product_1,20
2018-01-31,5,address_161,product_2,25
2018-01-31,5,address_161,product_3,5
2018-01-31,5,address_161,product_4,5
2018-01-31,5,address_161,product_5,5
2018-01-31,5,address_161,product_6,6
2018-01-31,5,address_161,product_7,2
2018-01-31,5,address_161,product_8,2
2018-01-31,5,address_161,product_10,1
2018-01-31,5,address_161,product_11,1
2018-01-31,5,address_161,product_22,5
2018-01-31,5,address_161,product_17,5
2018-01-31,5,address_161,product_18,1
2018-01-31,5,address_161,product_19,1
2018-01-31,5,address_162,product_0,7
2018-01-31,5,address_162,product_1,7
2018-01-31,5,address_162,product_2,7
2018-01-31,5,address_162,product_3,4
2018-01-31,5,address_162,product_4,2
2018-01-31,5,address_162,product_5,3
2018-01-31,5,address_162,product_6,8
2018-01-31,5,address_162,product_10,2
2018-01-31,5,address_162,product_22,2
2018-01-31,5,address_163,product_2,3
2018-01-31,5,address_164,product_0,3
2018-01-31,5,address_164,product_1,5
2018-01-31,5,address_164,product_2,5
2018-01-31,5,address_164,product_3,3
2018-01-31,5,address_164,product_4,3
2018-01-31,5,address_164,product_6,3
2018-01-31,5,address_165,product_0,2
2018-01-31,5,address_165,product_1,3
2018-01-31,5,address_165,product_2,3
2018-01-31,5,address_165,product_3,2
2018-01-31,5,address_165,product_6,5
2018-01-31,5,address_165,product_23,1
2018-01-31,5,address_165,product_22,3
2018-01-31,5,address_165,product_15,2
2018-01-31,5,address_194,product_0,20
2018-01-31,5,address_194,product_1,30
2018-01-31,5,address_194,product_2,30
2018-01-31,5,address_166,product_6,3
2018-01-31,5,address_166,product_10,1
2018-01-31,5,address_166,product_11,1
2018-01-31,5,address_166,product_12,2
2018-01-31,5,address_166,product_13,2
2018-01-31,5,address_166,product_17,1
2018-01-31,5,address_166,product_18,1
2018-01-31,5,address_166,product_19,1
2018-01-31,5,address_167,product_0,3
2018-01-31,5,address_167,product_1,3
2018-01-31,5,address_167,product_2,3
2018-01-31,5,address_167,product_3,3
2018-01-31,5,address_168,product_0,2
2018-01-31,5,address_168,product_1,2
2018-01-31,5,address_168,product_2,2
2018-01-31,5,address_168,product_3,2
2018-01-31,5,address_168,product_5,2
2018-01-31,5,address_168,product_22,3
2018-01-31,5,address_169,product_0,4
2018-01-31,5,address_169,product_1,15
2018-01-31,5,address_169,product_2,15
2018-01-31,5,address_169,product_3,10
2018-01-31,5,address_169,product_4,3
2018-01-31,5,address_169,product_5,3
2018-01-31,5,address_169,product_6,15
2018-01-31,5,address_169,product_7,2
2018-01-31,5,address_169,product_8,2
2018-01-31,5,address_169,product_23,3
2018-01-31,5,address_169,product_11,2
2018-01-31,5,address_169,product_14,1
2018-01-31,5,address_169,product_22,3
2018-01-31,5,address_169,product_15,5
2018-01-31,5,address_169,product_16,2
2018-01-31,5,address_169,product_17,5
2018-01-31,5,address_169,product_19,1
2018-01-31,5,address_169,product_20,1
2018-01-31,5,address_169,product_21,1
2018-01-31,5,address_170,product_0,2
2018-01-31,5,address_170,product_1,2
2018-01-31,5,address_170,product_2,2
2018-01-31,5,address_170,product_3,2
2018-01-31,5,address_171,product_0,3
2018-01-31,5,address_171,product_1,3
2018-01-31,5,address_171,product_2,3
2018-01-31,5,address_171,product_3,3
2018-01-31,5,address_171,product_23,2
2018-01-31,5,address_171,product_14,1
2018-01-31,5,address_171,product_22,3
2018-01-31,5,address_171,product_18,1
2018-01-31,5,address_171,product_19,1
2018-01-31,5,address_172,product_3,3
2018-01-31,5,address_172,product_4,2
2018-01-31,5,address_172,product_5,2
2018-01-31,5,address_172,product_6,5
2018-01-31,5,address_172,product_10,1
2018-01-31,5,address_172,product_11,1
2018-01-31,5,address_172,product_22,2
2018-01-31,5,address_172,product_19,1
2018-01-31,5,address_173,product_0,5
2018-01-31,5,address_173,product_1,2
2018-01-31,5,address_173,product_2,6
2018-01-31,5,address_173,product_3,3
2018-01-31,5,address_173,product_4,1
2018-01-31,5,address_173,product_5,1
2018-01-31,5,address_173,product_7,1
2018-01-31,5,address_173,product_8,1
2018-01-31,5,address_173,product_23,2
2018-01-31,5,address_173,product_10,0
2018-01-31,5,address_173,product_14,0
2018-01-31,5,address_173,product_15,1
2018-01-31,5,address_173,product_20,0
2018-01-31,5,address_173,product_21,1
2018-01-31,5,address_174,product_0,4
2018-01-31,5,address_174,product_1,4
2018-01-31,5,address_174,product_2,5
2018-01-31,5,address_174,product_3,2
2018-01-31,5,address_174,product_4,1
2018-01-31,5,address_174,product_5,6
2018-01-31,5,address_174,product_7,2
2018-01-31,5,address_174,product_8,2
2018-01-31,5,address_174,product_22,5
2018-01-31,5,address_174,product_19,2
2018-01-31,5,address_196,product_1,2
2018-01-31,5,address_196,product_2,2
2018-02-01,1,address_0,product_0,4
2018-02-01,1,address_0,product_1,10
2018-02-01,1,address_0,product_2,14
2018-02-01,1,address_0,product_3,5
2018-02-01,1,address_0,product_4,2
2018-02-01,1,address_0,product_5,2
2018-02-01,1,address_0,product_7,1
2018-02-01,1,address_0,product_8,1
2018-02-01,1,address_0,product_23,1
2018-02-01,1,address_0,product_10,1
2018-02-01,1,address_0,product_22,3
2018-02-01,1,address_0,product_15,1
2018-02-01,1,address_0,product_17,1
2018-02-01,1,address_0,product_18,1
2018-02-01,1,address_0,product_19,1
2018-02-01,1,address_0,product_21,0
2018-02-01,1,address_1,product_0,5
2018-02-01,1,address_1,product_1,5
2018-02-01,1,address_1,product_2,5
2018-02-01,1,address_1,product_3,5
2018-02-01,1,address_1,product_4,1
2018-02-01,1,address_1,product_5,1
2018-02-01,1,address_1,product_6,5
2018-02-01,1,address_1,product_22,2
2018-02-01,1,address_1,product_17,3
2018-02-01,1,address_2,product_1,4
2018-02-01,1,address_2,product_2,0
2018-02-01,1,address_2,product_4,0
2018-02-01,1,address_2,product_5,0
2018-02-01,1,address_2,product_6,5
2018-02-01,1,address_2,product_7,1
2018-02-01,1,address_2,product_8,1
2018-02-01,1,address_2,product_23,2
2018-02-01,1,address_2,product_12,1
2018-02-01,1,address_2,product_15,2
2018-02-01,1,address_2,product_16,1
2018-02-01,1,address_2,product_20,0
2018-02-01,1,address_2,product_21,2
2018-02-01,1,address_3,product_0,5
2018-02-01,1,address_3,product_1,5
2018-02-01,1,address_3,product_2,5
2018-02-01,1,address_3,product_4,2
2018-02-01,1,address_3,product_5,2
2018-02-01,1,address_3,product_6,5
2018-02-01,1,address_3,product_12,2
2018-02-01,1,address_3,product_13,3
2018-02-01,1,address_3,product_22,4
2018-02-01,1,address_3,product_15,2
2018-02-01,1,address_3,product_17,3
2018-02-01,1,address_3,product_18,2
2018-02-01,1,address_3,product_19,2
2018-02-01,1,address_3,product_20,1
2018-02-01,1,address_3,product_21,2
2018-02-01,1,address_4,product_0,2
2018-02-01,1,address_4,product_1,5
2018-02-01,1,address_4,product_2,3
2018-02-01,1,address_4,product_3,2
2018-02-01,1,address_4,product_4,2
2018-02-01,1,address_4,product_5,2
2018-02-01,1,address_4,product_7,0
2018-02-01,1,address_4,product_8,0
2018-02-01,1,address_4,product_15,0
2018-02-01,1,address_5,product_0,2
2018-02-01,1,address_5,product_1,5
2018-02-01,1,address_5,product_2,5
2018-02-01,1,address_5,product_3,2
2018-02-01,1,address_5,product_4,2
2018-02-01,1,address_5,product_5,1
2018-02-01,1,address_5,product_6,10
2018-02-01,1,address_5,product_13,4
2018-02-01,1,address_5,product_14,1
2018-02-01,1,address_5,product_22,4
2018-02-01,1,address_5,product_17,3
2018-02-01,1,address_5,product_18,1
2018-02-01,1,address_5,product_19,1
2018-02-01,1,address_6,product_0,5
2018-02-01,1,address_6,product_1,4
2018-02-01,1,address_6,product_2,7
2018-02-01,1,address_6,product_3,5
2018-02-01,1,address_6,product_4,2
2018-02-01,1,address_6,product_5,2
2018-02-01,1,address_6,product_7,1
2018-02-01,1,address_6,product_8,1
2018-02-01,1,address_6,product_10,1
2018-02-01,1,address_6,product_11,1
2018-02-01,1,address_6,product_12,1
2018-02-01,1,address_6,product_13,3
2018-02-01,1,address_6,product_14,2
2018-02-01,1,address_6,product_22,5
2018-02-01,1,address_6,product_15,0
2018-02-01,1,address_6,product_17,2
2018-02-01,1,address_6,product_18,2
2018-02-01,1,address_6,product_19,2
2018-02-01,1,address_7,product_0,1
2018-02-01,1,address_7,product_1,3
2018-02-01,1,address_7,product_2,2
2018-02-01,1,address_7,product_5,1
2018-02-01,1,address_7,product_6,1
2018-02-01,1,address_8,product_0,2
2018-02-01,1,address_8,product_1,6
2018-02-01,1,address_8,product_2,7
2018-02-01,1,address_8,product_3,0
2018-02-01,1,address_8,product_4,2
2018-02-01,1,address_8,product_5,2
2018-02-01,1,address_8,product_6,5
2018-02-01,1,address_8,product_22,3
2018-02-01,1,address_8,product_15,1
2018-02-01,1,address_8,product_16,1
2018-02-01,1,address_8,product_17,2
2018-02-01,1,address_188,product_0,1
2018-02-01,1,address_188,product_3,1
2018-02-01,1,address_188,product_4,1
2018-02-01,1,address_188,product_5,1
2018-02-01,1,address_188,product_6,5
2018-02-01,1,address_188,product_22,3
2018-02-01,1,address_188,product_15,1
2018-02-01,1,address_175,product_0,1
2018-02-01,1,address_175,product_1,1
2018-02-01,1,address_175,product_2,0
2018-02-01,1,address_175,product_3,0
2018-02-01,1,address_175,product_15,0
2018-02-01,1,address_9,product_0,5
2018-02-01,1,address_9,product_1,5
2018-02-01,1,address_9,product_2,5
2018-02-01,1,address_9,product_3,5
2018-02-01,1,address_9,product_6,5
2018-02-01,1,address_9,product_11,1
2018-02-01,1,address_9,product_20,1
2018-02-01,1,address_9,product_21,1
2018-02-01,1,address_11,product_0,3
2018-02-01,1,address_11,product_1,5
2018-02-01,1,address_11,product_2,3
2018-02-01,1,address_11,product_3,0
2018-02-01,1,address_11,product_4,1
2018-02-01,1,address_11,product_6,3
2018-02-01,1,address_11,product_23,1
2018-02-01,1,address_11,product_10,1
2018-02-01,1,address_11,product_22,0
2018-02-01,1,address_12,product_1,2
2018-02-01,1,address_12,product_2,1
2018-02-01,1,address_13,product_0,0
2018-02-01,1,address_13,product_1,5
2018-02-01,1,address_13,product_2,5
2018-02-01,1,address_13,product_3,3
2018-02-01,1,address_13,product_14,2
2018-02-01,1,address_14,product_1,5
2018-02-01,1,address_14,product_2,3
2018-02-01,1,address_14,product_4,2
2018-02-01,1,address_14,product_5,2
2018-02-01,1,address_14,product_7,1
2018-02-01,1,address_14,product_8,1
2018-02-01,1,address_14,product_17,1
2018-02-01,1,address_187,product_0,5
2018-02-01,1,address_187,product_1,9
2018-02-01,1,address_187,product_2,7
2018-02-01,1,address_187,product_3,4
2018-02-01,1,address_187,product_4,2
2018-02-01,1,address_187,product_5,2
2018-02-01,1,address_187,product_10,1
2018-02-01,1,address_187,product_12,2
2018-02-01,1,address_187,product_14,0
2018-02-01,1,address_187,product_17,0
2018-02-01,1,address_15,product_0,3
2018-02-01,1,address_15,product_1,5
2018-02-01,1,address_15,product_2,0
2018-02-01,1,address_15,product_3,2
2018-02-01,1,address_15,product_4,1
2018-02-01,1,address_15,product_5,1
2018-02-01,1,address_15,product_6,5
2018-02-01,1,address_15,product_7,1
2018-02-01,1,address_15,product_8,1
2018-02-01,1,address_15,product_23,2
2018-02-01,1,address_15,product_10,1
2018-02-01,1,address_15,product_11,1
2018-02-01,1,address_15,product_12,2
2018-02-01,1,address_15,product_13,2
2018-02-01,1,address_15,product_15,1
2018-02-01,1,address_15,product_17,1
2018-02-01,1,address_15,product_18,1
2018-02-01,1,address_15,product_19,1
2018-02-01,1,address_16,product_1,6
2018-02-01,1,address_16,product_2,5
2018-02-01,1,address_16,product_3,5
2018-02-01,1,address_16,product_4,2
2018-02-01,1,address_16,product_23,1
2018-02-01,1,address_16,product_13,0
2018-02-01,1,address_16,product_14,1
2018-02-01,1,address_16,product_22,3
2018-02-01,1,address_16,product_17,2
2018-02-01,1,address_16,product_18,1
2018-02-01,1,address_16,product_19,1
2018-02-01,1,address_17,product_0,2
2018-02-01,1,address_17,product_1,0
2018-02-01,1,address_17,product_2,3
2018-02-01,1,address_17,product_3,3
2018-02-01,1,address_17,product_23,2
2018-02-01,1,address_17,product_22,3
2018-02-01,1,address_17,product_17,2
2018-02-01,1,address_18,product_0,4
2018-02-01,1,address_18,product_1,10
2018-02-01,1,address_18,product_2,8
2018-02-01,1,address_18,product_5,2
2018-02-01,1,address_18,product_6,5
2018-02-01,1,address_18,product_7,1
2018-02-01,1,address_18,product_8,1
2018-02-01,1,address_18,product_23,1
2018-02-01,1,address_18,product_10,2
2018-02-01,1,address_18,product_12,2
2018-02-01,1,address_18,product_13,3
2018-02-01,1,address_18,product_14,1
2018-02-01,1,address_18,product_22,3
2018-02-01,1,address_176,product_0,0
2018-02-01,1,address_176,product_1,5
2018-02-01,1,address_176,product_2,5
2018-02-01,1,address_176,product_3,2
2018-02-01,1,address_176,product_13,2
2018-02-01,1,address_19,product_0,0
2018-02-01,1,address_19,product_1,2
2018-02-01,1,address_19,product_2,0
2018-02-01,1,address_19,product_3,2
2018-02-01,1,address_19,product_4,1
2018-02-01,1,address_19,product_5,1
2018-02-01,1,address_19,product_7,0
2018-02-01,1,address_19,product_8,0
2018-02-01,1,address_19,product_22,1
2018-02-01,1,address_19,product_15,1
2018-02-01,1,address_20,product_0,2
2018-02-01,1,address_20,product_1,5
2018-02-01,1,address_20,product_2,5
2018-02-01,1,address_20,product_3,2
2018-02-01,1,address_20,product_14,0
2018-02-01,1,address_21,product_0,2
